Date of Download: 2023-07-08_15:56:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Search Parameters: Data Level:all  Trait List:84668,84527,84308  Trial List:6104,5988,5656,5839  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Grain test weight - g/l|CO_321:0001210,Grain yield - kg/ha|CO_321:0001218,Plant height - cm|CO_321:0001301,notes
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",229992,TX1112_69,,plot,1003617,YldQtl-Val_2014_Sidney_TX1112_69_3217,2,22,3217,22,17,test,,784,4270,88,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",230945,TX1112_87,,plot,1003291,YldQtl-Val_2014_Sidney_TX1112_87_2172,1,18,2172,18,2,test,,808,3369,70,
2014,349,University of Nebraska,Steve Baenziger,5839,YldQtl-Val_2014_Sidney,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-18,,199,"Sidney, NE",230945,TX1112_87,,plot,1003532,YldQtl-Val_2014_Sidney_TX1112_87_3214,2,22,3214,22,14,test,,776,2112,60,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",222467,11_26,,plot,1024220,YldQtl-Val_2014_Lincoln_11_26_2009,1,1,2009,1,39,test,,811,4398,84,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",222467,11_26,,plot,1024235,YldQtl-Val_2014_Lincoln_11_26_2390,2,19,2390,19,50,test,,799,5192,95,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",221091,11_73,,plot,1024001,YldQtl-Val_2014_Lincoln_11_73_2010,1,1,2010,1,40,test,,803,4452,86,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",221091,11_73,,plot,1024346,YldQtl-Val_2014_Lincoln_11_73_2389,2,19,2389,19,49,test,,788,5279,102,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",219436,13_13,,plot,1024297,YldQtl-Val_2014_Lincoln_13_13_2187,1,19,2187,19,37,test,,774,4398,96,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",219436,13_13,,plot,1024234,YldQtl-Val_2014_Lincoln_13_13_2369,2,17,2369,17,49,test,,762,4257,88,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",220888,13_59,,plot,1024107,YldQtl-Val_2014_Lincoln_13_59_2188,1,19,2188,19,38,test,,763,5138,94,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",220888,13_59,,plot,1024158,YldQtl-Val_2014_Lincoln_13_59_2370,2,17,2370,17,50,test,,729,4486,94,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",219890,14_10,,plot,1024131,YldQtl-Val_2014_Lincoln_14_10_2097,1,10,2097,10,37,test,,803,5219,86,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",219890,14_10,,plot,1024067,YldQtl-Val_2014_Lincoln_14_10_2237,2,4,2237,4,47,test,,,4849,86,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",226856,14_2,,plot,1024298,YldQtl-Val_2014_Lincoln_14_2_2091,1,10,2091,10,31,test,,817,4748,90,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",224303,14_22,,plot,1024145,YldQtl-Val_2014_Lincoln_14_22_2092,1,10,2092,10,32,test,,780,5037,86,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",224303,14_22,,plot,1024351,YldQtl-Val_2014_Lincoln_14_22_2236,2,4,2236,4,46,test,,754,4122,89,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",226856,14_2,,plot,1024095,YldQtl-Val_2014_Lincoln_14_2_2239,2,4,2239,4,49,test,,798,5588,94,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",232511,14_23,,plot,1024362,YldQtl-Val_2014_Lincoln_14_23_2093,1,10,2093,10,33,test,,786,4687,76,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",232511,14_23,,plot,1024061,YldQtl-Val_2014_Lincoln_14_23_2233,2,4,2233,4,43,test,,756,4701,94,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",231862,14_31,,plot,1024272,YldQtl-Val_2014_Lincoln_14_31_2099,1,10,2099,10,39,test,,790,5239,84,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",231862,14_31,,plot,1024076,YldQtl-Val_2014_Lincoln_14_31_2232,2,4,2232,4,42,test,,780,5024,88,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",219946,14_65,,plot,1024166,YldQtl-Val_2014_Lincoln_14_65_2100,1,10,2100,10,40,test,,792,4842,92,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",219946,14_65,,plot,1024352,YldQtl-Val_2014_Lincoln_14_65_2240,2,4,2240,4,50,test,,788,4842,93,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",231269,14_66,,plot,1024390,YldQtl-Val_2014_Lincoln_14_66_2098,1,10,2098,10,38,test,,798,4620,82,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",231269,14_66,,plot,1024345,YldQtl-Val_2014_Lincoln_14_66_2231,2,4,2231,4,41,test,,786,4553,80,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",224938,14_71,,plot,1024009,YldQtl-Val_2014_Lincoln_14_71_2095,1,10,2095,10,35,test,,786,5528,86,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",224938,14_71,,plot,1024148,YldQtl-Val_2014_Lincoln_14_71_2234,2,4,2234,4,44,test,,800,5441,91,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",227538,14_83,,plot,1024043,YldQtl-Val_2014_Lincoln_14_83_2096,1,10,2096,10,36,test,,,5548,90,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",227538,14_83,,plot,1024071,YldQtl-Val_2014_Lincoln_14_83_2238,2,4,2238,4,48,test,,790,5172,94,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",221638,14_88,,plot,1024410,YldQtl-Val_2014_Lincoln_14_88_2094,1,10,2094,10,34,test,,818,5615,94,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",221638,14_88,,plot,1024033,YldQtl-Val_2014_Lincoln_14_88_2235,2,4,2235,4,45,test,,811,5050,91,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",224714,15_18,,plot,1024331,YldQtl-Val_2014_Lincoln_15_18_2035,1,4,2035,4,35,test,,790,4210,86,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",224714,15_18,,plot,1024320,YldQtl-Val_2014_Lincoln_15_18_2319,2,12,2319,12,49,test,,802,5037,88,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",222491,15_44,,plot,1024397,YldQtl-Val_2014_Lincoln_15_44_2036,1,4,2036,4,36,test,,772,5044,84,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",222491,15_44,,plot,1024108,YldQtl-Val_2014_Lincoln_15_44_2320,2,12,2320,12,50,test,,801,5158,89,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",226436,4_12,,plot,1024341,YldQtl-Val_2014_Lincoln_4_12_2043,1,5,2043,5,33,test,,769,4660,90,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",226436,4_12,,plot,1024019,YldQtl-Val_2014_Lincoln_4_12_2352,2,16,2352,16,42,test,,744,4129,85,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",224141,4_19,,plot,1024399,YldQtl-Val_2014_Lincoln_4_19_2044,1,5,2044,5,34,test,,787,4418,78,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",224141,4_19,,plot,1024278,YldQtl-Val_2014_Lincoln_4_19_2351,2,16,2351,16,41,test,,777,5387,82,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",237931,7_101,,plot,1024412,YldQtl-Val_2014_Lincoln_7_101_2071,1,8,2071,8,31,test,,807,4351,91,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",237931,7_101,,plot,1024364,YldQtl-Val_2014_Lincoln_7_101_2296,2,10,2296,10,46,test,,796,4822,90,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",231246,7_105,,plot,1024395,YldQtl-Val_2014_Lincoln_7_105_2075,1,8,2075,8,35,test,,791,5246,90,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",231246,7_105,,plot,1024326,YldQtl-Val_2014_Lincoln_7_105_2294,2,10,2294,10,44,test,,795,4997,90,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",222598,7_11,,plot,1024393,YldQtl-Val_2014_Lincoln_7_11_2074,1,8,2074,8,34,test,,778,5434,86,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",222598,7_11,,plot,1024402,YldQtl-Val_2014_Lincoln_7_11_2300,2,10,2300,10,50,test,,761,4304,89,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",236581,7_140,,plot,1024005,YldQtl-Val_2014_Lincoln_7_140_2079,1,8,2079,8,39,test,,791,5084,96,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",236581,7_140,,plot,1024167,YldQtl-Val_2014_Lincoln_7_140_2293,2,10,2293,10,43,test,,790,4950,93,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",220883,7_29,,plot,1024191,YldQtl-Val_2014_Lincoln_7_29_2077,1,8,2077,8,37,test,,790,4916,101,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",220883,7_29,,plot,1024142,YldQtl-Val_2014_Lincoln_7_29_2298,2,10,2298,10,48,test,,784,4956,102,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",220493,7_45,,plot,1024025,YldQtl-Val_2014_Lincoln_7_45_2076,1,8,2076,8,36,test,,771,5400,92,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",220493,7_45,,plot,1024269,YldQtl-Val_2014_Lincoln_7_45_2297,2,10,2297,10,47,test,,770,4418,90,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",236657,7_55,,plot,1024413,YldQtl-Val_2014_Lincoln_7_55_2080,1,8,2080,8,40,test,,774,4808,96,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",236657,7_55,,plot,1024270,YldQtl-Val_2014_Lincoln_7_55_2299,2,10,2299,10,49,test,,766,4539,103,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",225053,7_61,,plot,1024291,YldQtl-Val_2014_Lincoln_7_61_2073,1,8,2073,8,33,test,,789,4243,112,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",225053,7_61,,plot,1024357,YldQtl-Val_2014_Lincoln_7_61_2292,2,10,2292,10,42,test,,800,5145,94,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",222429,7_86,,plot,1024361,YldQtl-Val_2014_Lincoln_7_86_2072,1,8,2072,8,32,test,,785,4977,90,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",222429,7_86,,plot,1024423,YldQtl-Val_2014_Lincoln_7_86_2295,2,10,2295,10,45,test,,783,4096,88,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",225766,7_9,,plot,1024257,YldQtl-Val_2014_Lincoln_7_9_2078,1,8,2078,8,38,test,,788,4405,80,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",225766,7_9,,plot,1024401,YldQtl-Val_2014_Lincoln_7_9_2291,2,10,2291,10,41,test,,785,4687,102,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",219703,CO11D1111,,plot,1024023,YldQtl-Val_2014_Lincoln_CO11D1111_2148,1,15,2148,15,38,test,,791,5232,84,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",219703,CO11D1111,,plot,1024065,YldQtl-Val_2014_Lincoln_CO11D1111_2246,2,5,2246,5,46,test,,771,4365,82,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",223338,CO11D1119,,plot,1024252,YldQtl-Val_2014_Lincoln_CO11D1119_2150,1,15,2150,15,40,test,,765,4096,90,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",223338,CO11D1119,,plot,1024121,YldQtl-Val_2014_Lincoln_CO11D1119_2245,2,5,2245,5,45,test,,761,3652,82,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",226591,CO11D1125,,plot,1024087,YldQtl-Val_2014_Lincoln_CO11D1125_2149,1,15,2149,15,39,test,,751,4634,92,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",226591,CO11D1125,,plot,1024335,YldQtl-Val_2014_Lincoln_CO11D1125_2243,2,5,2243,5,43,test,,758,4412,90,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",234837,CO11D1127,,plot,1024175,YldQtl-Val_2014_Lincoln_CO11D1127_2147,1,15,2147,15,37,test,,802,4876,86,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",234837,CO11D1127,,plot,1024325,YldQtl-Val_2014_Lincoln_CO11D1127_2244,2,5,2244,5,44,test,,802,4512,84,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",239021,CO11D1140,,plot,1024226,YldQtl-Val_2014_Lincoln_CO11D1140_2064,1,7,2064,7,34,test,,763,4203,90,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",239021,CO11D1140,,plot,1024156,YldQtl-Val_2014_Lincoln_CO11D1140_2364,2,17,2364,17,44,test,,759,4351,94,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",221273,CO11D1156,,plot,1024161,YldQtl-Val_2014_Lincoln_CO11D1156_2061,1,7,2061,7,31,test,,801,3282,96,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",221273,CO11D1156,,plot,1024139,YldQtl-Val_2014_Lincoln_CO11D1156_2365,2,17,2365,17,45,test,,792,4963,94,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",228231,CO11D1159,,plot,1024293,YldQtl-Val_2014_Lincoln_CO11D1159_2063,1,7,2063,7,33,test,,782,4096,84,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",228231,CO11D1159,,plot,1024381,YldQtl-Val_2014_Lincoln_CO11D1159_2363,2,17,2363,17,43,test,,799,5225,92,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",239531,CO11D1174,,plot,1024113,YldQtl-Val_2014_Lincoln_CO11D1174_2087,1,9,2087,9,37,test,,775,5259,88,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",239531,CO11D1174,,plot,1024202,YldQtl-Val_2014_Lincoln_CO11D1174_2282,2,9,2282,9,42,test,,740,4048,90,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",233597,CO11D1182,,plot,1024231,YldQtl-Val_2014_Lincoln_CO11D1182_2086,1,9,2086,9,36,test,,806,5360,83,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",233597,CO11D1182,,plot,1024221,YldQtl-Val_2014_Lincoln_CO11D1182_2283,2,9,2283,9,43,test,,796,4694,86,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",236429,CO11D1186,,plot,1024243,YldQtl-Val_2014_Lincoln_CO11D1186_2088,1,9,2088,9,38,test,,776,4647,84,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",236429,CO11D1186,,plot,1024205,YldQtl-Val_2014_Lincoln_CO11D1186_2284,2,9,2284,9,44,test,,780,4546,90,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",229003,CO11D1190,,plot,1024178,YldQtl-Val_2014_Lincoln_CO11D1190_2085,1,9,2085,9,35,test,,784,5219,94,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",229003,CO11D1190,,plot,1024322,YldQtl-Val_2014_Lincoln_CO11D1190_2281,2,9,2281,9,41,test,,783,4923,90,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",224686,CO11D1213,,plot,1024255,YldQtl-Val_2014_Lincoln_CO11D1213_2038,1,4,2038,4,38,test,,791,4701,78,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",224686,CO11D1213,,plot,1024295,YldQtl-Val_2014_Lincoln_CO11D1213_2400,2,20,2400,20,50,test,,787,5198,85,
2014,349,University of Nebraska,Steve Baenziger,5988,YldQtl-Val_2014_Lincoln,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-October-01,,138,"Lincoln, NE",220098,CO11D1219,,plot,1024066,YldQtl-Val_2014_Lincoln_CO11D1219_2040,1,4,2040,4,40,test,,788,4122,90,
