studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Grain protein content -  %|CO_321:0001205,Grain test weight - g/l|CO_321:0001210,Grain yield - kg/ha|CO_321:0001218,notes
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382837,SD20B070-5,,plot,1383250,2022_AYT_Dakota_Lakes-PLOT1062,1,1,1062,21,11,test,,13.8,732.4,4391.5," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382837,SD20B070-5,,plot,1383227,2022_AYT_Dakota_Lakes-PLOT2072,2,2,2072,28,1,test,,14.3,723.4,4472.2," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382802,SD20B073-3,,plot,1383192,2022_AYT_Dakota_Lakes-PLOT1063,1,1,1063,21,10,test,,16.5,682.2,2716.9," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382802,SD20B073-3,,plot,1383283,2022_AYT_Dakota_Lakes-PLOT2051,2,2,2051,27,15,test,,16.5,698.9,2891.8," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382784,SD20B073-5,,plot,1383102,2022_AYT_Dakota_Lakes-PLOT1064,1,1,1064,21,9,test,,15,650,3322.2," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382784,SD20B073-5,,plot,1383176,2022_AYT_Dakota_Lakes-PLOT2038,2,2,2038,27,2,test,,14.8,727.3,2817.8," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382823,SD20B080-3,,plot,1383286,2022_AYT_Dakota_Lakes-PLOT1065,1,1,1065,21,8,test,,14.9,704.1,3584.5," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382823,SD20B080-3,,plot,1383197,2022_AYT_Dakota_Lakes-PLOT2020,2,2,2020,26,17,test,,15,747.9,3436.5," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382774,SD20B085-1,,plot,1383145,2022_AYT_Dakota_Lakes-PLOT1066,1,1,1066,21,7,test,,13.3,744,4694.1," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382774,SD20B085-1,,plot,1383089,2022_AYT_Dakota_Lakes-PLOT2045,2,2,2045,27,9,test,,12.7,767.2,4714.3," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382844,SD20B086-1,,plot,1383299,2022_AYT_Dakota_Lakes-PLOT1067,1,1,1067,21,6,test,,15.2,731.1,3813.1," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382844,SD20B086-1,,plot,1383217,2022_AYT_Dakota_Lakes-PLOT2070,2,2,2070,28,3,test,,14.7,749.1,3840," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382840,SD20B088-2,,plot,1383190,2022_AYT_Dakota_Lakes-PLOT1068,1,1,1068,21,5,test,,15.4,740.1,4014.9," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382840,SD20B088-2,,plot,1383224,2022_AYT_Dakota_Lakes-PLOT2047,2,2,2047,27,11,test,,14.9,697.7,3934.2," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382735,SD20B096-4,,plot,1383136,2022_AYT_Dakota_Lakes-PLOT1069,1,1,1069,21,4,test,,15.8,744,3604.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382735,SD20B096-4,,plot,1383241,2022_AYT_Dakota_Lakes-PLOT2039,2,2,2039,27,3,test,,16,756.9,3483.6," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382770,SD20B097-9,,plot,1383302,2022_AYT_Dakota_Lakes-PLOT1070,1,1,1070,21,3,test,,14.1,737.6,3725.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382770,SD20B097-9,,plot,1383206,2022_AYT_Dakota_Lakes-PLOT2086,2,2,2086,29,14,test,,13.1,764.6,4324.2," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382726,SD20B098-1,,plot,1383130,2022_AYT_Dakota_Lakes-PLOT1071,1,1,1071,21,2,test,,15.3,738.8,3241.5," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382726,SD20B098-1,,plot,1383263,2022_AYT_Dakota_Lakes-PLOT2049,2,2,2049,27,13,test,,14.9,728.5,3994.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382767,SD20B098-3,,plot,1383245,2022_AYT_Dakota_Lakes-PLOT1072,1,1,1072,21,1,test,,14.8,689.9,3039.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382767,SD20B098-3,,plot,1383108,2022_AYT_Dakota_Lakes-PLOT2031,2,2,2031,26,6,test,,15,687.4,2891.8," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382804,SD20B098-5,,plot,1383315,2022_AYT_Dakota_Lakes-PLOT1073,1,1,1073,22,1,test,,14.8,688.6,3597.9," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382804,SD20B098-5,,plot,1383194,2022_AYT_Dakota_Lakes-PLOT2054,2,2,2054,27,18,test,,15.1,720.8,3860.2," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382740,SD20B102-1,,plot,1383147,2022_AYT_Dakota_Lakes-PLOT1074,1,1,1074,22,2,test,,14.1,749.1,3907.3," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382740,SD20B102-1,,plot,1383168,2022_AYT_Dakota_Lakes-PLOT2035,2,2,2035,26,2,test,,13.9,741.4,3994.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382829,SD20B109-1,,plot,1383207,2022_AYT_Dakota_Lakes-PLOT1075,1,1,1075,22,3,test,,15.2,726,3456.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382829,SD20B109-1,,plot,1383097,2022_AYT_Dakota_Lakes-PLOT2043,2,2,2043,27,7,test,,14.5,722.1,3671.9," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382718,SD20B111-7,,plot,1383101,2022_AYT_Dakota_Lakes-PLOT1076,1,1,1076,22,4,test,,15.9,729.8,3046.5," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382718,SD20B111-7,,plot,1383266,2022_AYT_Dakota_Lakes-PLOT2037,2,2,2037,27,1,test,,15.7,731.1,3436.5," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382798,SD20B117-2,,plot,1383193,2022_AYT_Dakota_Lakes-PLOT1077,1,1,1077,22,5,test,,14.5,741.4,3524," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382798,SD20B117-2,,plot,1383122,2022_AYT_Dakota_Lakes-PLOT2019,2,2,2019,26,18,test,,15.2,753,3517.2," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382730,SD20B120-2,,plot,1383225,2022_AYT_Dakota_Lakes-PLOT1078,1,1,1078,22,6,test,,15.1,705.4,3638.3," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382730,SD20B120-2,,plot,1383231,2022_AYT_Dakota_Lakes-PLOT2113,2,2,2113,31,5,test,,14,755.6,4230.1," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382781,SD20B124-10,,plot,1383151,2022_AYT_Dakota_Lakes-PLOT1079,1,1,1079,22,7,test,,15.7,737.6,4095.6," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382781,SD20B124-10,,plot,1383243,2022_AYT_Dakota_Lakes-PLOT2115,2,2,2115,31,7,test,,14.4,742.7,4539.4," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382797,SD20B127-6,,plot,1383282,2022_AYT_Dakota_Lakes-PLOT1080,1,1,1080,22,8,test,,14.9,661.6,3564.3," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382797,SD20B127-6,,plot,1383118,2022_AYT_Dakota_Lakes-PLOT2011,2,2,2011,25,11,test,,14.5,726,3671.9," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382812,SD20B129-8,,plot,1383163,2022_AYT_Dakota_Lakes-PLOT1081,1,1,1081,22,9,test,,14.7,711.8,3557.6," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382812,SD20B129-8,,plot,1383182,2022_AYT_Dakota_Lakes-PLOT2122,2,2,2122,31,14,test,,14,749.1,4196.5," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382747,SD20B134-10,,plot,1383202,2022_AYT_Dakota_Lakes-PLOT1082,1,1,1082,22,10,test,,15.4,692.5,3766.1," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382747,SD20B134-10,,plot,1383214,2022_AYT_Dakota_Lakes-PLOT2103,2,2,2103,30,6,test,,15.3,704.1,3712.3," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382788,SD20B134-3,,plot,1383273,2022_AYT_Dakota_Lakes-PLOT1083,1,1,1083,22,11,test,,14.8,661.6,3994.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382788,SD20B134-3,,plot,1383105,2022_AYT_Dakota_Lakes-PLOT2058,2,2,2058,28,15,test,,15.2,706.7,4035.1," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382727,SD20B134-4,,plot,1383174,2022_AYT_Dakota_Lakes-PLOT1084,1,1,1084,22,12,test,,15.4,652.6,3826.6," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382727,SD20B134-4,,plot,1383158,2022_AYT_Dakota_Lakes-PLOT2083,2,2,2083,29,11,test,,15,702.8,4344.4," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382799,SD20B137-2,,plot,1383233,2022_AYT_Dakota_Lakes-PLOT1085,1,1,1085,22,13,test,,15.5,680.9,3463.4," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382799,SD20B137-2,,plot,1383222,2022_AYT_Dakota_Lakes-PLOT2041,2,2,2041,27,5,test,,15.4,718.2,3174.3," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382780,SD20B138-1,,plot,1383073,2022_AYT_Dakota_Lakes-PLOT1086,1,1,1086,22,14,test,,16,715.7,3120.5," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382780,SD20B138-1,,plot,1383112,2022_AYT_Dakota_Lakes-PLOT2022,2,2,2022,26,15,test,,16.5,704.1,3261.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382825,SD20B140-6,,plot,1383211,2022_AYT_Dakota_Lakes-PLOT1087,1,1,1087,22,15,test,,14.8,759.4,4539.4," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382825,SD20B140-6,,plot,1383076,2022_AYT_Dakota_Lakes-PLOT2048,2,2,2048,27,12,test,,15.4,713.1,3860.2," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382766,SD20B147-6,,plot,1383142,2022_AYT_Dakota_Lakes-PLOT1088,1,1,1088,22,16,test,,15.9,702.8,3113.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382766,SD20B147-6,,plot,1383234,2022_AYT_Dakota_Lakes-PLOT2101,2,2,2101,30,8,test,,15.5,674.5,3362.6," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382846,SD20C005-1,,plot,1383113,2022_AYT_Dakota_Lakes-PLOT1121,1,1,1121,24,13,test,,15.7,698.9,3033," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382846,SD20C005-1,,plot,1383078,2022_AYT_Dakota_Lakes-PLOT2040,2,2,2040,27,4,test,,14.8,701.5,2945.6," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382751,SD20C012-4,,plot,1383268,2022_AYT_Dakota_Lakes-PLOT1122,1,1,1122,24,14,test,,14.5,738.8,3745.9," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382751,SD20C012-4,,plot,1383218,2022_AYT_Dakota_Lakes-PLOT2044,2,2,2044,27,8,test,,14.2,722.1,3840," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382701,SD20C031-1,,plot,1383201,2022_AYT_Dakota_Lakes-PLOT1123,1,1,1123,24,15,test,,15.9,735,3907.3," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382701,SD20C031-1,,plot,1383165,2022_AYT_Dakota_Lakes-PLOT2085,2,2,2085,29,13,test,,14.6,763.3,4176.3," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382733,SD20C051-5,,plot,1383117,2022_AYT_Dakota_Lakes-PLOT1124,1,1,1124,24,16,test,,15.2,732.4,3840," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382733,SD20C051-5,,plot,1383303,2022_AYT_Dakota_Lakes-PLOT2003,2,2,2003,25,3,test,,14.9,719.5,3510.5," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382746,SD20C079-1,,plot,1383307,2022_AYT_Dakota_Lakes-PLOT1125,1,1,1125,24,17,test,,15.8,741.4,3261.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382746,SD20C079-1,,plot,1383090,2022_AYT_Dakota_Lakes-PLOT2069,2,2,2069,28,4,test,,14.8,731.1,3315.5," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382800,SD20C080-2,,plot,1383137,2022_AYT_Dakota_Lakes-PLOT1126,1,1,1126,24,18,test,,16.6,720.8,2414.3," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382800,SD20C080-2,,plot,1383120,2022_AYT_Dakota_Lakes-PLOT2053,2,2,2053,27,17,test,,16.4,724.7,2515.2," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382831,SD20D005-12,,plot,1383210,2022_AYT_Dakota_Lakes-PLOT1089,1,1,1089,22,17,test,,14.9,746.6,4351.1," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9421,2022_AYT_Dakota_Lakes,2022 AYT Yield Trial @ Dakota_Lakes,RCBD,,,,,,2021-September-28,2022-July-19,67,"Dakota Lakes, SD",1382831,SD20D005-12,,plot,1383079,2022_AYT_Dakota_Lakes-PLOT2114,2,2,2114,31,6,test,,14.6,738.8,4371.3," (Operator: dwaring87, Time: )"
